ID,TIPO_DOCUMENTO,NUM_DOCUMENTO,NOMBRE,APELLIDO,DIRECCION,TELEFONO,FECHA_INSCRIPCION,FECHA_NACIMIENTO,CIUDAD,DEPARTAMENTO,COD_POSTAL,OFICINA
4948,3,'cedulae705','cliente3296','apellido3206','direccion4948','telefono4948',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('24/6/1966','dd/mm/yyyy'),'ciudad34','departamento4','004948'
4949,5,'nit664','empresa664','null','direccion4949','telefono4949',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('14/11/1956','dd/mm/yyyy'),'ciudad35','departamento5','004949'
4950,1,'tarjetai634','cliente3298','apellido2696','direccion4950','telefono4950',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('10/4/2002','dd/mm/yyyy'),'ciudad33','departamento3','004950'
4951,4,'pasaporte644','cliente3299','apellido2233','direccion4951','telefono4951',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/2/1952','dd/mm/yyyy'),'ciudad35','departamento5','004951'
4952,5,'nit665','empresa665','null','direccion4952','telefono4952',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/4/1989','dd/mm/yyyy'),'ciudad59','departamento9','004952'
4953,1,'tarjetai635','cliente3301','apellido2746','direccion4953','telefono4953',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/4/2001','dd/mm/yyyy'),'ciudad44','departamento4','004953'
4954,3,'cedulae706','cliente3302','apellido1392','direccion4954','telefono4954',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/10/1925','dd/mm/yyyy'),'ciudad18','departamento8','004954'
4955,1,'tarjetai636','cliente3303','apellido220','direccion4955','telefono4955',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/10/2000','dd/mm/yyyy'),'ciudad35','departamento5','004955'
4956,1,'tarjetai637','cliente3304','apellido3007','direccion4956','telefono4956',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('27/12/2002','dd/mm/yyyy'),'ciudad35','departamento5','004956'
4957,2,'cedula2305','cliente3305','apellido53','direccion4957','telefono4957',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/10/1930','dd/mm/yyyy'),'ciudad59','departamento9','004957'
4958,4,'pasaporte645','cliente3306','apellido2883','direccion4958','telefono4958',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('7/8/1965','dd/mm/yyyy'),'ciudad55','departamento5','004958'
4959,3,'cedulae707','cliente3307','apellido161','direccion4959','telefono4959',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/10/1977','dd/mm/yyyy'),'ciudad35','departamento5','004959'
4960,2,'cedula2306','cliente3308','apellido2982','direccion4960','telefono4960',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/4/1936','dd/mm/yyyy'),'ciudad34','departamento4','004960'
4961,2,'cedula2307','cliente3309','apellido2343','direccion4961','telefono4961',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/4/1930','dd/mm/yyyy'),'ciudad41','departamento1','004961'
4962,1,'tarjetai638','cliente3310','apellido3007','direccion4962','telefono4962',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('2/8/2001','dd/mm/yyyy'),'ciudad37','departamento7','004962'
4963,5,'nit666','empresa666','null','direccion4963','telefono4963',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/3/1945','dd/mm/yyyy'),'ciudad25','departamento5','004963'
4964,4,'pasaporte646','cliente3312','apellido732','direccion4964','telefono4964',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/7/1953','dd/mm/yyyy'),'ciudad29','departamento9','004964'
4965,2,'cedula2308','cliente3313','apellido1702','direccion4965','telefono4965',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/7/1965','dd/mm/yyyy'),'ciudad35','departamento5','004965'
4966,4,'pasaporte647','cliente3314','apellido469','direccion4966','telefono4966',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/3/1932','dd/mm/yyyy'),'ciudad35','departamento5','004966'
4967,4,'pasaporte648','cliente3315','apellido865','direccion4967','telefono4967',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('14/2/1942','dd/mm/yyyy'),'ciudad35','departamento5','004967'
4968,4,'pasaporte649','cliente3316','apellido3200','direccion4968','telefono4968',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/4/1962','dd/mm/yyyy'),'ciudad35','departamento5','004968'
4969,4,'pasaporte650','cliente3317','apellido1012','direccion4969','telefono4969',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('17/6/1930','dd/mm/yyyy'),'ciudad25','departamento5','004969'
4970,4,'pasaporte651','cliente3318','apellido832','direccion4970','telefono4970',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/2/1925','dd/mm/yyyy'),'ciudad35','departamento5','004970'
4971,4,'pasaporte652','cliente3319','apellido765','direccion4971','telefono4971',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('26/6/1946','dd/mm/yyyy'),'ciudad42','departamento2','004971'
4972,4,'pasaporte653','cliente3320','apellido1422','direccion4972','telefono4972',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/4/1932','dd/mm/yyyy'),'ciudad44','departamento4','004972'
4973,5,'nit667','empresa667','null','direccion4973','telefono4973',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('2/2/1918','dd/mm/yyyy'),'ciudad36','departamento6','004973'
4974,2,'cedula2309','cliente3322','apellido2538','direccion4974','telefono4974',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('6/3/1931','dd/mm/yyyy'),'ciudad35','departamento5','004974'
4975,1,'tarjetai639','cliente3323','apellido1763','direccion4975','telefono4975',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/7/2003','dd/mm/yyyy'),'ciudad35','departamento5','004975'
4976,1,'tarjetai640','cliente3324','apellido1429','direccion4976','telefono4976',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('9/3/2001','dd/mm/yyyy'),'ciudad35','departamento5','004976'
4977,5,'nit668','empresa668','null','direccion4977','telefono4977',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/3/1918','dd/mm/yyyy'),'ciudad23','departamento3','004977'
4978,1,'tarjetai641','cliente3326','apellido552','direccion4978','telefono4978',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/2/2001','dd/mm/yyyy'),'ciudad35','departamento5','004978'
4979,4,'pasaporte654','cliente3327','apellido1446','direccion4979','telefono4979',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/2/1976','dd/mm/yyyy'),'ciudad35','departamento5','004979'
4980,2,'cedula2310','cliente3328','apellido336','direccion4980','telefono4980',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/5/1961','dd/mm/yyyy'),'ciudad46','departamento6','004980'
4981,1,'tarjetai642','cliente3329','apellido117','direccion4981','telefono4981',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('25/12/1999','dd/mm/yyyy'),'ciudad35','departamento5','004981'
4982,3,'cedulae708','cliente3330','apellido3096','direccion4982','telefono4982',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/11/1931','dd/mm/yyyy'),'ciudad35','departamento5','004982'
4983,3,'cedulae709','cliente3331','apellido2976','direccion4983','telefono4983',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('26/7/1935','dd/mm/yyyy'),'ciudad35','departamento5','004983'
4984,5,'nit669','empresa669','null','direccion4984','telefono4984',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/12/1970','dd/mm/yyyy'),'ciudad7','departamento7','004984'
4985,5,'nit670','empresa670','null','direccion4985','telefono4985',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/11/1993','dd/mm/yyyy'),'ciudad35','departamento5','004985'
4986,2,'cedula2311','cliente3334','apellido2551','direccion4986','telefono4986',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('10/11/1992','dd/mm/yyyy'),'ciudad15','departamento5','004986'
4987,2,'cedula2312','cliente3335','apellido457','direccion4987','telefono4987',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/5/1937','dd/mm/yyyy'),'ciudad32','departamento2','004987'
4988,2,'cedula2313','cliente3336','apellido829','direccion4988','telefono4988',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/5/1920','dd/mm/yyyy'),'ciudad40','departamento0','004988'
4989,5,'nit671','empresa671','null','direccion4989','telefono4989',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/4/1946','dd/mm/yyyy'),'ciudad35','departamento5','004989'
4990,1,'tarjetai643','cliente3338','apellido219','direccion4990','telefono4990',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/6/2003','dd/mm/yyyy'),'ciudad42','departamento2','004990'
4991,1,'tarjetai644','cliente3339','apellido370','direccion4991','telefono4991',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/10/2002','dd/mm/yyyy'),'ciudad39','departamento9','004991'
4992,5,'nit672','empresa672','null','direccion4992','telefono4992',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/9/1944','dd/mm/yyyy'),'ciudad18','departamento8','004992'
4993,3,'cedulae710','cliente3341','apellido2375','direccion4993','telefono4993',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('7/10/1952','dd/mm/yyyy'),'ciudad9','departamento9','004993'
4994,3,'cedulae711','cliente3342','apellido3307','direccion4994','telefono4994',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/9/1921','dd/mm/yyyy'),'ciudad35','departamento5','004994'
4995,3,'cedulae712','cliente3343','apellido2994','direccion4995','telefono4995',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('27/4/1935','dd/mm/yyyy'),'ciudad23','departamento3','004995'
4996,1,'tarjetai645','cliente3344','apellido642','direccion4996','telefono4996',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/7/2001','dd/mm/yyyy'),'ciudad35','departamento5','004996'
4997,4,'pasaporte655','cliente3345','apellido568','direccion4997','telefono4997',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/3/1954','dd/mm/yyyy'),'ciudad35','departamento5','004997'
4998,5,'nit673','empresa673','null','direccion4998','telefono4998',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('3/5/1991','dd/mm/yyyy'),'ciudad35','departamento5','004998'
4999,2,'cedula2314','cliente3347','apellido2318','direccion4999','telefono4999',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/1/1980','dd/mm/yyyy'),'ciudad35','departamento5','004999'
5000,1,'tarjetai646','cliente3348','apellido2904','direccion5000','telefono5000',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/10/1999','dd/mm/yyyy'),'ciudad3','departamento3','005000'
5001,2,'cedula2315','cliente3349','apellido1881','direccion5001','telefono5001',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/11/1990','dd/mm/yyyy'),'ciudad35','departamento5','005001'
5002,4,'pasaporte656','cliente3350','apellido628','direccion5002','telefono5002',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/3/1989','dd/mm/yyyy'),'ciudad56','departamento6','005002'
5003,3,'cedulae713','cliente3351','apellido2221','direccion5003','telefono5003',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/8/1954','dd/mm/yyyy'),'ciudad35','departamento5','005003'
5004,4,'pasaporte657','cliente3352','apellido1567','direccion5004','telefono5004',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('31/12/1925','dd/mm/yyyy'),'ciudad24','departamento4','005004'
5005,3,'cedulae714','cliente3353','apellido2980','direccion5005','telefono5005',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/1/1957','dd/mm/yyyy'),'ciudad35','departamento5','005005'
5006,5,'nit674','empresa674','null','direccion5006','telefono5006',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/9/1954','dd/mm/yyyy'),'ciudad42','departamento2','005006'
5007,4,'pasaporte658','cliente3355','apellido2755','direccion5007','telefono5007',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/6/1955','dd/mm/yyyy'),'ciudad19','departamento9','005007'
5008,5,'nit675','empresa675','null','direccion5008','telefono5008',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('26/8/1913','dd/mm/yyyy'),'ciudad35','departamento5','005008'
5009,3,'cedulae715','cliente3357','apellido192','direccion5009','telefono5009',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('2/5/1944','dd/mm/yyyy'),'ciudad35','departamento5','005009'
5010,5,'nit676','empresa676','null','direccion5010','telefono5010',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/2/1975','dd/mm/yyyy'),'ciudad35','departamento5','005010'
5011,1,'tarjetai647','cliente3359','apellido1807','direccion5011','telefono5011',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/12/2000','dd/mm/yyyy'),'ciudad24','departamento4','005011'
5012,3,'cedulae716','cliente3360','apellido2033','direccion5012','telefono5012',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('6/12/1943','dd/mm/yyyy'),'ciudad21','departamento1','005012'
5013,3,'cedulae717','cliente3361','apellido2494','direccion5013','telefono5013',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('31/12/1972','dd/mm/yyyy'),'ciudad12','departamento2','005013'
5014,1,'tarjetai648','cliente3362','apellido1268','direccion5014','telefono5014',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/12/2001','dd/mm/yyyy'),'ciudad35','departamento5','005014'
5015,3,'cedulae718','cliente3363','apellido45','direccion5015','telefono5015',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('22/4/1958','dd/mm/yyyy'),'ciudad35','departamento5','005015'
5016,3,'cedulae719','cliente3364','apellido2777','direccion5016','telefono5016',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/5/1930','dd/mm/yyyy'),'ciudad50','departamento0','005016'
5017,5,'nit677','empresa677','null','direccion5017','telefono5017',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('3/5/2006','dd/mm/yyyy'),'ciudad35','departamento5','005017'
5018,4,'pasaporte659','cliente3366','apellido1874','direccion5018','telefono5018',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('17/5/1947','dd/mm/yyyy'),'ciudad35','departamento5','005018'
5019,5,'nit678','empresa678','null','direccion5019','telefono5019',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('14/9/1929','dd/mm/yyyy'),'ciudad35','departamento5','005019'
5020,1,'tarjetai649','cliente3368','apellido2939','direccion5020','telefono5020',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('12/8/1999','dd/mm/yyyy'),'ciudad35','departamento5','005020'
5021,2,'cedula2316','cliente3369','apellido525','direccion5021','telefono5021',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/7/1978','dd/mm/yyyy'),'ciudad29','departamento9','005021'
5022,5,'nit679','empresa679','null','direccion5022','telefono5022',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('4/3/2002','dd/mm/yyyy'),'ciudad35','departamento5','005022'
5023,1,'tarjetai650','cliente3371','apellido1975','direccion5023','telefono5023',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('25/2/1999','dd/mm/yyyy'),'ciudad35','departamento5','005023'
5024,3,'cedulae720','cliente3372','apellido3331','direccion5024','telefono5024',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/8/1928','dd/mm/yyyy'),'ciudad30','departamento0','005024'
5025,5,'nit680','empresa680','null','direccion5025','telefono5025',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('15/9/1993','dd/mm/yyyy'),'ciudad35','departamento5','005025'
5026,1,'tarjetai651','cliente3374','apellido219','direccion5026','telefono5026',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('9/4/2003','dd/mm/yyyy'),'ciudad35','departamento5','005026'
5027,2,'cedula2317','cliente3375','apellido2967','direccion5027','telefono5027',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('24/4/1980','dd/mm/yyyy'),'ciudad35','departamento5','005027'
5028,3,'cedulae721','cliente3376','apellido2292','direccion5028','telefono5028',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/1/1973','dd/mm/yyyy'),'ciudad10','departamento0','005028'
5029,4,'pasaporte660','cliente3377','apellido724','direccion5029','telefono5029',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('14/12/1924','dd/mm/yyyy'),'ciudad18','departamento8','005029'
5030,4,'pasaporte661','cliente3378','apellido2823','direccion5030','telefono5030',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('17/10/1931','dd/mm/yyyy'),'ciudad35','departamento5','005030'
5031,5,'nit681','empresa681','null','direccion5031','telefono5031',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/1/1981','dd/mm/yyyy'),'ciudad35','departamento5','005031'
5032,1,'tarjetai652','cliente3380','apellido2101','direccion5032','telefono5032',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/11/2002','dd/mm/yyyy'),'ciudad1','departamento1','005032'
5033,4,'pasaporte662','cliente3381','apellido2002','direccion5033','telefono5033',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('23/6/1964','dd/mm/yyyy'),'ciudad35','departamento5','005033'
5034,3,'cedulae722','cliente3382','apellido2375','direccion5034','telefono5034',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/9/1934','dd/mm/yyyy'),'ciudad3','departamento3','005034'
5035,3,'cedulae723','cliente3383','apellido917','direccion5035','telefono5035',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/9/1937','dd/mm/yyyy'),'ciudad34','departamento4','005035'
5036,5,'nit682','empresa682','null','direccion5036','telefono5036',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/1/1975','dd/mm/yyyy'),'ciudad11','departamento1','005036'
5037,4,'pasaporte663','cliente3385','apellido1910','direccion5037','telefono5037',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('26/6/1952','dd/mm/yyyy'),'ciudad35','departamento5','005037'
5038,4,'pasaporte664','cliente3386','apellido452','direccion5038','telefono5038',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/12/1955','dd/mm/yyyy'),'ciudad35','departamento5','005038'
5039,4,'pasaporte665','cliente3387','apellido2362','direccion5039','telefono5039',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/4/1942','dd/mm/yyyy'),'ciudad35','departamento5','005039'
5040,3,'cedulae724','cliente3388','apellido956','direccion5040','telefono5040',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('21/8/1965','dd/mm/yyyy'),'ciudad35','departamento5','005040'
5041,2,'cedula2318','cliente3389','apellido1279','direccion5041','telefono5041',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('5/7/1932','dd/mm/yyyy'),'ciudad35','departamento5','005041'
5042,4,'pasaporte666','cliente3390','apellido2271','direccion5042','telefono5042',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('3/5/1976','dd/mm/yyyy'),'ciudad55','departamento5','005042'
5043,2,'cedula2319','cliente3391','apellido1054','direccion5043','telefono5043',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('4/1/1927','dd/mm/yyyy'),'ciudad35','departamento5','005043'
5044,1,'tarjetai653','cliente3392','apellido1227','direccion5044','telefono5044',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('13/4/2002','dd/mm/yyyy'),'ciudad17','departamento7','005044'
5045,4,'pasaporte667','cliente3393','apellido205','direccion5045','telefono5045',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/3/1966','dd/mm/yyyy'),'ciudad46','departamento6','005045'
5046,4,'pasaporte668','cliente3394','apellido529','direccion5046','telefono5046',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/3/1945','dd/mm/yyyy'),'ciudad35','departamento5','005046'
5047,3,'cedulae725','cliente3395','apellido2603','direccion5047','telefono5047',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/4/1942','dd/mm/yyyy'),'ciudad35','departamento5','005047'
5048,3,'cedulae726','cliente3396','apellido3067','direccion5048','telefono5048',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/9/1946','dd/mm/yyyy'),'ciudad35','departamento5','005048'
5049,5,'nit683','empresa683','null','direccion5049','telefono5049',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/2/1951','dd/mm/yyyy'),'ciudad18','departamento8','005049'
5050,5,'nit684','empresa684','null','direccion5050','telefono5050',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/8/1989','dd/mm/yyyy'),'ciudad25','departamento5','005050'
5051,1,'tarjetai654','cliente3399','apellido1524','direccion5051','telefono5051',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/8/2002','dd/mm/yyyy'),'ciudad23','departamento3','005051'
5052,2,'cedula2320','cliente3400','apellido2255','direccion5052','telefono5052',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/12/1927','dd/mm/yyyy'),'ciudad35','departamento5','005052'
5053,4,'pasaporte669','cliente3401','apellido2518','direccion5053','telefono5053',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('24/6/2001','dd/mm/yyyy'),'ciudad46','departamento6','005053'
5054,4,'pasaporte670','cliente3402','apellido518','direccion5054','telefono5054',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('2/9/1927','dd/mm/yyyy'),'ciudad36','departamento6','005054'
5055,2,'cedula2321','cliente3403','apellido557','direccion5055','telefono5055',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('8/12/1948','dd/mm/yyyy'),'ciudad21','departamento1','005055'
5056,1,'tarjetai655','cliente3404','apellido1990','direccion5056','telefono5056',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('9/9/1999','dd/mm/yyyy'),'ciudad35','departamento5','005056'
5057,3,'cedulae727','cliente3405','apellido2747','direccion5057','telefono5057',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/3/1964','dd/mm/yyyy'),'ciudad35','departamento5','005057'
5058,5,'nit685','empresa685','null','direccion5058','telefono5058',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('3/11/1941','dd/mm/yyyy'),'ciudad35','departamento5','005058'
5059,3,'cedulae728','cliente3407','apellido992','direccion5059','telefono5059',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/6/1989','dd/mm/yyyy'),'ciudad34','departamento4','005059'
5060,1,'tarjetai656','cliente3408','apellido179','direccion5060','telefono5060',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/11/2002','dd/mm/yyyy'),'ciudad42','departamento2','005060'
5061,5,'nit686','empresa686','null','direccion5061','telefono5061',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/9/1941','dd/mm/yyyy'),'ciudad31','departamento1','005061'
5062,3,'cedulae729','cliente3410','apellido3016','direccion5062','telefono5062',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('3/3/1968','dd/mm/yyyy'),'ciudad55','departamento5','005062'
5063,2,'cedula2322','cliente3411','apellido403','direccion5063','telefono5063',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('14/10/1994','dd/mm/yyyy'),'ciudad44','departamento4','005063'
5064,3,'cedulae730','cliente3412','apellido584','direccion5064','telefono5064',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/12/1924','dd/mm/yyyy'),'ciudad35','departamento5','005064'
5065,2,'cedula2323','cliente3413','apellido3168','direccion5065','telefono5065',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('7/7/1994','dd/mm/yyyy'),'ciudad35','departamento5','005065'
5066,5,'nit687','empresa687','null','direccion5066','telefono5066',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/11/1995','dd/mm/yyyy'),'ciudad46','departamento6','005066'
5067,1,'tarjetai657','cliente3415','apellido1075','direccion5067','telefono5067',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('7/12/2000','dd/mm/yyyy'),'ciudad9','departamento9','005067'
5068,2,'cedula2324','cliente3416','apellido1197','direccion5068','telefono5068',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('5/1/1965','dd/mm/yyyy'),'ciudad55','departamento5','005068'
5069,1,'tarjetai658','cliente3417','apellido741','direccion5069','telefono5069',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('6/3/2001','dd/mm/yyyy'),'ciudad35','departamento5','005069'
5070,4,'pasaporte671','cliente3418','apellido570','direccion5070','telefono5070',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/1/1939','dd/mm/yyyy'),'ciudad36','departamento6','005070'
5071,4,'pasaporte672','cliente3419','apellido1500','direccion5071','telefono5071',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('10/6/1929','dd/mm/yyyy'),'ciudad41','departamento1','005071'
5072,4,'pasaporte673','cliente3420','apellido2849','direccion5072','telefono5072',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('19/7/1979','dd/mm/yyyy'),'ciudad35','departamento5','005072'
5073,5,'nit688','empresa688','null','direccion5073','telefono5073',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('18/1/1930','dd/mm/yyyy'),'ciudad43','departamento3','005073'
5074,5,'nit689','empresa689','null','direccion5074','telefono5074',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/5/1992','dd/mm/yyyy'),'ciudad11','departamento1','005074'
5075,4,'pasaporte674','cliente3423','apellido1098','direccion5075','telefono5075',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('5/10/1922','dd/mm/yyyy'),'ciudad26','departamento6','005075'
5076,2,'cedula2325','cliente3424','apellido1874','direccion5076','telefono5076',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('20/3/1970','dd/mm/yyyy'),'ciudad21','departamento1','005076'
5077,4,'pasaporte675','cliente3425','apellido1807','direccion5077','telefono5077',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('16/3/1967','dd/mm/yyyy'),'ciudad50','departamento0','005077'
5078,5,'nit690','empresa690','null','direccion5078','telefono5078',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('1/2/1939','dd/mm/yyyy'),'ciudad42','departamento2','005078'
5079,5,'nit691','empresa691','null','direccion5079','telefono5079',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('14/1/1998','dd/mm/yyyy'),'ciudad35','departamento5','005079'
5080,3,'cedulae731','cliente3428','apellido1903','direccion5080','telefono5080',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('28/2/1987','dd/mm/yyyy'),'ciudad17','departamento7','005080'
5081,3,'cedulae732','cliente3429','apellido1418','direccion5081','telefono5081',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('11/9/1920','dd/mm/yyyy'),'ciudad15','departamento5','005081'
5082,4,'pasaporte676','cliente3430','apellido2370','direccion5082','telefono5082',TO_DATE('21/9/2015','dd/mm/yyyy'),TO_DATE('29/7/1969','dd/mm/yyyy'),'ciudad54','departamento4','005082'
